StudentID,Major,State,EFC,Year,FirstGen
7172729,Music,Missouri,4122,4th+,1
5995824,Zoology,Kansas,0,4th+,1
2740627,Graphic Design,Oregon,17711,3rd,0
6422067,Geology,Michigan,15058,3rd,1
3531897,Medicine,California,20726,4th+,0
1517479,Accounting,Oregon,11596,4th+,0
6392029,Chemistry,Kansas,13919,1st,0
6294819,Physics,Pennsylvania,11031,1st,0
5862675,Social Work,South Dakota,0,3rd,0
5247003,Classics,Missouri,63,1st,0
5350360,Chemical Engineering,Indiana,11435,4th+,0
4358595,Sociology,Michigan,0,3rd,1
4859883,History,Wisconsin,14443,2nd,0
7529590,Medicine,North Dakota,0,4th+,1
2027206,Information Technology,Florida,6709,3rd,0
6324756,Art History,South Dakota,15337,3rd,0
2037205,Biochemistry,North Dakota,34760,2nd,0
7209816,Creative Writing,Minnesota,18430,2nd,0
6080073,Pharmacy,California,14578,4th+,0
9201664,Zoology,Illinois,14643,1st,0
4404777,Electrical Engineering,Missouri,33701,3rd,1
8872959,Sociology,Utah,0,1st,1
8695797,Marketing,North Carolina,19979,4th+,0
1778919,Nursing,Minnesota,0,3rd,1
2972642,Electrical Engineering,Ohio,15287,3rd,0
4965721,Architecture,Michigan,17653,3rd,0
5696301,Communication,Massachusetts,11600,3rd,1
9020876,Education,Massachusetts,216,1st,0
2344385,Anthropology,North Dakota,11831,2nd,1
3618093,Political Science,New Jersey,5474,2nd,0
5492284,Biochemistry,Massachusetts,0,3rd,1
2801124,Statistics,Connecticut,0,3rd,1
1908741,Zoology,North Dakota,13215,2nd,0
9321221,Education,Nebraska,35650,3rd,0
4003406,Agriculture,Iowa,8991,1st,0
5217870,Economics,Ohio,26027,2nd,0
2775810,Chemistry,South Dakota,20876,3rd,0
1651777,Psychology,Iowa,21454,4th+,0
1451385,Nursing,Ohio,23578,4th+,0
4883485,Health Science,Michigan,17469,2nd,0
2953465,Fine Arts,Ohio,20876,2nd,0
1200632,Dance,North Carolina,19468,1st,0
4337999,Law,Arizona,26371,4th+,0
9714974,Economics,Wisconsin,16958,1st,0
3630925,Music,New York,0,1st,1
6397534,Chemistry,South Dakota,30699,1st,0
7645366,Health Science,Ohio,5904,3rd,0
3171600,Medicine,Washington,0,1st,1
4346778,Forestry,Georgia,11934,3rd,0
7018708,Mathematics,Kansas,13838,1st,0
6903211,Software Engineering,Pennsylvania,4559,2nd,1
7892417,Mathematics,Indiana,0,3rd,1
2167434,Veterinary Medicine,Alabama,9748,2nd,0
5132277,Nutrition,Iowa,9843,2nd,0
5577988,Biochemistry,Minnesota,10113,4th+,0
9740689,Chemical Engineering,Indiana,26134,2nd,0
7484472,Graphic Design,South Dakota,0,2nd,1
7319449,Journalism,North Carolina,0,1st,0
6721227,Music,Arkansas,23140,3rd,0
8162513,Geography,Nebraska,0,1st,1
5477308,Economics,Ohio,0,4th+,1
5445312,Mathematics,Kansas,0,4th+,1
1788811,Zoology,Nevada,11657,2nd,0
6619439,Chemical Engineering,Massachusetts,23554,1st,0
3785041,Economics,Arkansas,0,2nd,1
9124956,Graphic Design,Maryland,0,2nd,1
5989216,Religious Studies,Vermont,14056,4th+,0
3502730,Kinesiology,Washington,26089,2nd,0
4619597,Industrial Engineering,Wisconsin,5564,1st,1
3940300,Political Science,Illinois,22638,4th+,0
8041022,Geology,North Dakota,0,2nd,1
1386165,Theater Arts,Nebraska,6606,1st,0
8221158,Physics,Nebraska,15109,4th+,1
1244937,Mathematics,North Dakota,457,4th+,0
2278730,Economics,Louisiana,25727,3rd,0
1615968,Aerospace Engineering,Massachusetts,8930,1st,0
4399645,Sociology,Maryland,16412,4th+,0
3008867,Creative Writing,Michigan,0,3rd,1
7457696,Music,New Mexico,10889,1st,1
7500799,Civil Engineering,Wisconsin,10286,2nd,0
5748970,Business Administration,Florida,17185,3rd,0
6138458,Mathematics,Pennsylvania,27886,3rd,0
7471641,Biology,Florida,22470,2nd,1
8792478,Zoology,Ohio,24042,2nd,0
1607904,Nursing,Ohio,12631,2nd,1
2901737,Accounting,Mississippi,9047,4th+,1
2259591,Marketing,North Dakota,23645,4th+,0
1462458,Religious Studies,Oregon,11002,3rd,0
7901166,Music,Wisconsin,0,1st,1
6938743,Biology,Ohio,15237,4th+,0
9136667,Criminal Justice,Minnesota,12483,4th+,0
2249246,Philosophy,Alabama,22317,2nd,0
6327037,Fine Arts,Minnesota,17899,1st,0
1209087,Nursing,Iowa,4317,1st,1
7854580,Business Administration,California,11613,4th+,0
2133873,Communication,South Dakota,19205,4th+,1
2453654,Political Science,Maryland,12531,3rd,0
8286315,Music,Michigan,8248,3rd,0
7726673,Medicine,Delaware,28592,3rd,0
6990073,Music,Washington,18006,2nd,0
6791187,Dentistry,South Dakota,7184,4th+,0
4978995,Chemistry,Alabama,13633,1st,0
3243397,Communication,Louisiana,18479,4th+,0
6337679,Industrial Engineering,Ohio,16465,1st,1
8878943,Forestry,Minnesota,17629,1st,0
7279844,Environmental Science,Iowa,16772,1st,0
6826757,Accounting,Wisconsin,9215,4th+,1
9201787,Mathematics,Kentucky,13672,4th+,1
4489335,Law,Michigan,0,1st,0
3997983,Anthropology,Nebraska,14349,4th+,0
8049209,Political Science,Kansas,35189,1st,0
9763153,Creative Writing,Delaware,6584,3rd,0
8062715,Creative Writing,Indiana,6122,4th+,0
4308799,Biochemistry,Michigan,18058,2nd,0
3137856,Software Engineering,Illinois,11680,1st,0
4995398,Medicine,New Jersey,16153,4th+,0
7898595,Economics,Illinois,34611,3rd,0
6177033,Electrical Engineering,Idaho,19910,2nd,1
6990077,Communication,Indiana,0,4th+,0
1774642,Software Engineering,Wisconsin,32182,3rd,0
8230658,Electrical Engineering,Texas,0,4th+,1
8492887,Physics,Utah,11433,4th+,0
2151810,Graphic Design,Ohio,0,2nd,1
9936202,Electrical Engineering,Maine,9642,4th+,1
5448858,Computer Science,Mississippi,616,3rd,0
9609231,Accounting,Indiana,21107,1st,0
7235860,Health Science,Michigan,32094,3rd,0
4671537,Medicine,Nebraska,34986,2nd,0
8936320,Health Science,Nebraska,0,3rd,1
4226205,Veterinary Medicine,Missouri,0,3rd,1
3796936,Health Science,Wisconsin,15517,3rd,0
6754908,Information Technology,Texas,23607,3rd,0
2879328,Medicine,Michigan,24816,1st,0
3757828,Statistics,Ohio,19399,3rd,0
7917994,Theater Arts,Texas,18276,3rd,0
6936241,Statistics,Delaware,25122,2nd,0
7088953,Art History,Michigan,5453,1st,1
4869079,Environmental Science,Alabama,22084,3rd,0
3993829,Software Engineering,Iowa,8828,3rd,0
3197985,Fine Arts,Indiana,25139,4th+,0
8943069,Nutrition,North Carolina,12912,1st,0
6341432,Health Science,South Carolina,0,3rd,1
4850087,Business Administration,Nebraska,16459,1st,0
3261346,Hospitality Management,Utah,0,4th+,1
5336448,Forestry,Iowa,29792,4th+,0
8239955,Fine Arts,New Hampshire,0,2nd,1
9048784,Information Technology,Illinois,25640,3rd,0
6312212,Fine Arts,Nebraska,7619,2nd,1
3095709,Civil Engineering,Texas,0,3rd,1
9244016,Kinesiology,California,15724,4th+,0
7068139,Medicine,Oklahoma,22809,2nd,1
2192287,Social Work,Illinois,0,3rd,1
2696761,Nutrition,South Dakota,14580,1st,1
1594981,Nursing,South Dakota,0,3rd,1
1642363,Information Technology,Arkansas,31506,4th+,0
1209419,Communication,Ohio,5660,1st,0
6108846,Journalism,Washington,17882,3rd,0
6235158,Art History,Mississippi,17544,3rd,0
2208784,Mechanical Engineering,Indiana,5996,4th+,1
3889393,Pharmacy,South Dakota,0,4th+,1
1929632,Architecture,Arizona,0,3rd,0
1260110,Dentistry,Nebraska,30161,3rd,1
1263954,Electrical Engineering,Missouri,950,1st,1
1558950,Anthropology,Ohio,26886,2nd,0
3929052,Psychology,Oregon,0,3rd,1
5393968,Information Technology,Michigan,2932,2nd,1
3564572,Physics,Utah,2687,2nd,1
8837688,Anthropology,Indiana,0,4th+,1
1830681,English,Vermont,12550,3rd,0
4780565,Dentistry,Iowa,8299,4th+,0
3615214,Veterinary Medicine,Iowa,26558,4th+,0
7614280,Sociology,Idaho,22938,2nd,0
3865470,Physics,Florida,5561,3rd,1
7331474,Social Work,Louisiana,20132,3rd,0
9043065,Fine Arts,Texas,9055,2nd,0
8165846,Environmental Science,Vermont,0,1st,0
4092970,Political Science,Iowa,21070,1st,0
7434106,Kinesiology,North Carolina,1336,3rd,0
4186585,Classics,South Dakota,41612,2nd,0
4592113,Education,North Dakota,22780,3rd,0
7763887,Education,Oregon,39969,1st,0
4019619,Education,Iowa,38107,1st,0
1264447,Kinesiology,Indiana,10633,1st,1
5902382,Chemistry,Minnesota,0,3rd,1
9268831,English,Ohio,0,1st,1
5508271,Biology,Minnesota,30012,1st,0
2393088,Theater Arts,Missouri,8554,4th+,1
1222096,Geology,Wisconsin,7066,4th+,1
4369232,Hospitality Management,Indiana,0,3rd,1
6868021,Law,Michigan,7777,3rd,0
8374887,Biology,Minnesota,10553,4th+,0
6583816,Law,West Virginia,7997,2nd,1
6048900,Dentistry,Minnesota,0,2nd,1
8934157,Theater Arts,Louisiana,26137,3rd,0
4452887,Kinesiology,Kansas,14213,1st,0
8012690,Criminal Justice,Oregon,11857,4th+,0
6982126,Information Technology,Nebraska,10201,2nd,0
3915001,Biochemistry,Nebraska,0,3rd,1
3184798,Social Work,Oklahoma,2691,2nd,0
8572086,Law,Vermont,28686,4th+,0
7120767,Nursing,Nebraska,19098,2nd,0
6441014,Mechanical Engineering,Nebraska,15760,3rd,0
5118993,Pharmacy,Nebraska,31241,3rd,0
5553360,Geography,Florida,0,3rd,1
7681743,Marketing,Kansas,15172,2nd,0
6001250,Mechanical Engineering,North Dakota,9786,2nd,0
5513078,Aerospace Engineering,Kansas,0,3rd,1
3905451,Aerospace Engineering,Michigan,0,4th+,1
1368405,Nursing,Wisconsin,19156,4th+,0
8575729,Electrical Engineering,Indiana,16662,3rd,0
5174593,Statistics,Michigan,15407,2nd,0
1201957,Anthropology,Missouri,2180,1st,1
8278508,Computer Engineering,Florida,0,4th+,1
6317747,Geography,South Dakota,25550,3rd,1
5857754,History,Arkansas,12793,4th+,0
8016890,Classics,Kansas,13662,3rd,1
8651839,Biochemistry,Nebraska,14798,4th+,0
6346368,Statistics,Michigan,19569,2nd,1
6789201,Dentistry,Ohio,0,4th+,1
6459811,Software Engineering,Arizona,0,4th+,1
2143706,Graphic Design,Nevada,17765,1st,1
5304948,Classics,Washington,177,3rd,0
3031779,Computer Engineering,Michigan,0,2nd,1
4293707,Hospitality Management,Missouri,4985,3rd,0
1501513,Art History,Pennsylvania,3835,1st,1
5756721,Computer Engineering,Nevada,0,3rd,1
3674563,Nutrition,Iowa,0,3rd,0
1788830,Computer Engineering,New York,5012,2nd,0
3566692,Sociology,Indiana,14933,1st,0
1052230,Anthropology,Illinois,21860,2nd,0
5322758,Environmental Science,Wisconsin,9745,2nd,0
3996077,Graphic Design,Ohio,13116,2nd,0
8179408,Psychology,Kansas,5096,4th+,1
9126771,Mathematics,Iowa,1171,1st,1
3133178,Communication,South Carolina,16408,3rd,0
7863543,Aerospace Engineering,Delaware,0,1st,1
4942833,Kinesiology,Illinois,12199,1st,0
5648154,Accounting,Ohio,11792,4th+,0
2252003,Kinesiology,Oregon,14243,3rd,0
3963226,Forestry,Arizona,0,4th+,1
2453879,Law,Kansas,30341,3rd,0
7103616,Zoology,Wisconsin,10095,1st,0
4242373,Civil Engineering,Illinois,27271,3rd,0
8217898,History,Kentucky,17678,3rd,0
6762818,Political Science,Illinois,0,4th+,1
2561233,Biochemistry,Iowa,0,2nd,1
7768537,Accounting,Wisconsin,0,4th+,1
3487994,Forestry,Illinois,18500,2nd,1
7089396,Forestry,Ohio,0,1st,1
3527291,Electrical Engineering,Arkansas,25709,4th+,0
4330791,Forestry,Virginia,17159,3rd,0
7884513,Classics,Kansas,9791,2nd,0
2775683,Geography,Wisconsin,0,4th+,1
8417522,Classics,Minnesota,19034,1st,0
7937695,Accounting,Connecticut,0,2nd,1
6761655,Criminal Justice,Kansas,32843,2nd,0
7380017,Civil Engineering,Iowa,0,3rd,1
1467406,Fine Arts,Iowa,0,1st,1
8985413,Computer Engineering,Kansas,4407,2nd,1
2580513,Geology,Vermont,7422,4th+,0
8936850,Aerospace Engineering,Illinois,0,3rd,0
7722836,Dentistry,Illinois,1112,4th+,0
6123295,Environmental Science,Iowa,24969,2nd,0
3915320,Criminal Justice,New Jersey,7486,2nd,0
8543576,Agriculture,Florida,14722,4th+,0
6820648,Criminal Justice,Missouri,0,1st,0
5846363,History,Alabama,6828,4th+,0
4366701,Statistics,Minnesota,8248,2nd,0
6205167,Law,Nevada,12012,1st,0
2322153,Mechanical Engineering,Idaho,40714,3rd,0
5477369,Agriculture,New Mexico,10189,4th+,0
9935914,Classics,Missouri,11442,3rd,0
1555875,Health Science,Maryland,0,3rd,1
7424987,Aerospace Engineering,Kansas,0,1st,1
7222877,Mechanical Engineering,Indiana,0,1st,0
1939793,Statistics,South Dakota,16011,3rd,0
3804497,Computer Science,Missouri,25378,1st,0
5063466,Software Engineering,Illinois,18212,4th+,0
8860440,Classics,Michigan,0,1st,1
9173012,Forestry,Georgia,0,4th+,1
6686359,Hospitality Management,Illinois,4145,1st,1
9567287,Veterinary Medicine,California,18178,1st,0
7598476,History,Kansas,0,2nd,0
9466948,Journalism,Minnesota,0,1st,1
5284595,Psychology,Idaho,0,3rd,0
5806466,Aerospace Engineering,Georgia,15439,2nd,1
9104904,Theater Arts,Kansas,14424,3rd,0
7090867,Religious Studies,New Hampshire,30638,1st,1
9633665,Software Engineering,South Dakota,13200,1st,0
8830078,Nutrition,Kansas,28535,3rd,0
5392359,Computer Science,Wisconsin,0,2nd,1
5497621,Chemical Engineering,Kansas,31491,1st,0
7911763,Accounting,South Carolina,22193,2nd,0
5599931,Information Technology,West Virginia,6523,1st,0
9450361,Graphic Design,Idaho,0,2nd,1
7063879,Biology,Indiana,11543,2nd,0
7173137,Social Work,Arkansas,13990,2nd,0
9339636,Journalism,Colorado,1275,1st,1
9633863,Zoology,Georgia,12290,2nd,1
2800746,Biology,Washington,5737,2nd,0
4747451,Nursing,Nebraska,9295,1st,1
8650023,Nursing,Iowa,0,2nd,1
1008543,Mathematics,Pennsylvania,13172,1st,0
8930627,Computer Engineering,Arkansas,21190,4th+,1
4104027,Industrial Engineering,Nebraska,14833,1st,0
5180111,Geography,North Dakota,6330,2nd,0
7886939,Software Engineering,Kansas,23904,4th+,0
8794678,Classics,North Dakota,6917,1st,0
5320407,Theater Arts,Kentucky,15089,2nd,0
7913161,Aerospace Engineering,Texas,10795,3rd,0
3500080,Kinesiology,North Dakota,18246,2nd,0
6774820,Graphic Design,Oregon,0,2nd,1
8601621,Aerospace Engineering,Georgia,25079,1st,0
6017988,Kinesiology,Minnesota,13372,1st,1
7282480,Information Technology,Kansas,3766,1st,1
3883362,Zoology,Michigan,19104,4th+,0
4310011,Marketing,Indiana,22941,4th+,0
7238992,Art History,South Carolina,15432,2nd,0
1993700,Social Work,Utah,8165,2nd,0
2322595,Creative Writing,Idaho,11880,2nd,1
8938998,Art History,Illinois,0,2nd,1
9947693,Graphic Design,Kansas,5565,3rd,0
8830317,Physics,Texas,21378,3rd,0
3098340,Dance,Wisconsin,0,1st,1
1116736,Civil Engineering,Wisconsin,9440,4th+,0
5654872,Anthropology,Minnesota,0,4th+,0
1753690,Architecture,Michigan,0,1st,1
6685862,Statistics,South Dakota,1192,1st,0
4147595,Sociology,New Jersey,15800,2nd,0
6775631,Dance,Missouri,0,3rd,1
5433952,Economics,Illinois,15207,3rd,0
4720149,Nutrition,North Dakota,36178,1st,0
8319539,Classics,Missouri,84,3rd,0
3720138,Anthropology,Kansas,12841,4th+,1
2748671,Civil Engineering,Wisconsin,8890,3rd,0
9861587,Philosophy,New York,22813,4th+,1
7553109,Statistics,Ohio,14740,2nd,0
9830737,Business Administration,Iowa,32318,3rd,0
4590965,Communication,Massachusetts,6505,2nd,0
4426885,Information Technology,North Carolina,13291,4th+,0
4248944,Social Work,Maryland,26741,4th+,1
3638553,Theater Arts,Illinois,0,3rd,1
9892355,Software Engineering,Ohio,19365,2nd,0
6663906,Information Technology,South Carolina,17165,1st,0
2258275,Art History,Ohio,9716,3rd,0
8234744,Medicine,Illinois,27807,1st,0
6858844,Dentistry,South Carolina,19636,3rd,0
3212297,Biology,Vermont,19999,4th+,0
9455250,Social Work,Oklahoma,113,1st,0
6590026,Accounting,Nebraska,11829,3rd,0
9338706,Biology,New York,5033,1st,1
2380027,Biology,Nebraska,10101,4th+,0
2765778,Economics,California,40861,1st,1
5514030,Religious Studies,Michigan,12268,4th+,1
3642508,Aerospace Engineering,Oregon,23845,3rd,0
9859236,Geography,North Dakota,0,3rd,0
5502290,Philosophy,Wisconsin,4885,1st,0
5658537,Chemistry,Georgia,16694,1st,0
8922807,History,Indiana,18081,4th+,1
6479029,Statistics,Kansas,21086,3rd,1
5141801,Business Administration,Minnesota,19530,3rd,0
8614869,Mechanical Engineering,South Dakota,0,4th+,0
5968986,Nutrition,California,1753,2nd,0
7390980,Business Administration,Ohio,11253,2nd,0
3118422,Communication,Iowa,11617,1st,0
4386504,Graphic Design,Kansas,16425,3rd,0
4894139,Dentistry,Minnesota,0,4th+,1
9853808,Nursing,Illinois,7994,1st,1
4378878,Geography,Iowa,9528,3rd,0
5783125,Graphic Design,Wisconsin,34916,3rd,0
6286921,Journalism,North Dakota,0,2nd,1
4496276,History,South Dakota,20200,4th+,1
2798482,Geology,Arizona,11415,4th+,0
8727954,Pharmacy,Washington,0,4th+,1
5718464,Music,Mississippi,21083,3rd,0
2197311,Architecture,Indiana,17164,1st,0
8825801,Health Science,West Virginia,0,4th+,0
8875513,Chemistry,North Dakota,19317,1st,0
8510294,Veterinary Medicine,Iowa,18088,2nd,0
5368389,Industrial Engineering,South Dakota,22281,1st,0
5903487,Religious Studies,Indiana,17954,2nd,0
1280612,Veterinary Medicine,Texas,19706,4th+,1
4563272,Dance,Florida,0,3rd,1
8511223,Communication,South Dakota,15643,1st,0
9790530,Mechanical Engineering,Illinois,24815,1st,0
8391680,Information Technology,Indiana,20037,2nd,0
1975837,Theater Arts,Nebraska,10174,3rd,0
5654058,Philosophy,California,19372,3rd,1
6647839,Medicine,Missouri,8257,3rd,0
3245217,Electrical Engineering,Georgia,6206,4th+,0
9830140,Political Science,South Dakota,9503,1st,0
3661694,Medicine,Missouri,26370,4th+,1
3274925,Computer Engineering,Minnesota,25411,1st,1
1152537,Software Engineering,Colorado,13880,1st,0
5368423,Aerospace Engineering,Missouri,0,4th+,0
3541734,Law,Michigan,11776,4th+,0
7243076,Pharmacy,North Carolina,16425,2nd,0
1945147,Religious Studies,North Dakota,1951,1st,1
7687135,Social Work,Ohio,24042,3rd,1
5878561,Sociology,Washington,8725,3rd,0
6233669,Theater Arts,Georgia,22025,1st,0
3167989,Computer Science,Missouri,0,4th+,0
6439501,Dentistry,Maryland,21839,3rd,0
8116714,Business Administration,Delaware,18338,4th+,0
6327139,Information Technology,South Dakota,10082,2nd,0
4529109,Information Technology,Oklahoma,22977,1st,0
7699070,Kinesiology,South Dakota,0,1st,1
5944453,Graphic Design,Iowa,0,4th+,1
9623553,Industrial Engineering,Arkansas,0,1st,1
8134021,Statistics,Texas,0,3rd,0
9277301,Biology,Kansas,8988,4th+,0
8437429,Hospitality Management,North Dakota,18644,2nd,0
9769128,Dentistry,Delaware,23359,3rd,0
8825212,Architecture,Missouri,0,1st,1
3418722,Journalism,Oregon,12575,4th+,0
5254868,Biochemistry,Michigan,8454,3rd,0
3376524,Sociology,Indiana,12727,1st,0
5895090,Chemistry,Nebraska,0,4th+,0
9203791,Electrical Engineering,Utah,18616,3rd,0
4659146,Civil Engineering,California,20025,4th+,0
4915507,Health Science,Mississippi,15531,4th+,0
3162460,Architecture,Connecticut,12085,2nd,0
2664529,Software Engineering,South Carolina,7913,3rd,0
3966356,Medicine,Michigan,39612,1st,1
2818219,Communication,South Dakota,10123,3rd,0
8098301,Economics,Minnesota,19177,1st,0
6238466,Journalism,Minnesota,0,2nd,1
3023949,Kinesiology,Vermont,19153,4th+,0
7549169,Health Science,Michigan,0,2nd,0
3845225,Communication,Indiana,39028,1st,0
1403961,Mathematics,Illinois,7576,4th+,0
1692542,Art History,Tennessee,38347,2nd,0
5126732,Mechanical Engineering,Nevada,22207,2nd,0
9944078,Biology,Missouri,21828,1st,0
6516646,Philosophy,Michigan,28369,3rd,0
2311123,Creative Writing,New York,0,1st,0
5405774,Aerospace Engineering,Delaware,0,2nd,1
9030420,Veterinary Medicine,Tennessee,0,2nd,1
2295473,Political Science,Michigan,19075,2nd,0
3799952,Biochemistry,Missouri,0,1st,0
9787418,Philosophy,Nebraska,36500,3rd,0
5904517,Zoology,Missouri,0,2nd,0
5825171,Law,Minnesota,2693,3rd,0
9248059,Philosophy,Michigan,29029,2nd,0
3231770,Dance,Virginia,18292,3rd,0
4591577,Criminal Justice,Nebraska,10387,1st,0
9349017,Hospitality Management,North Carolina,26959,1st,0
9411902,History,Nebraska,0,2nd,1
6308235,Education,Kansas,18381,3rd,1
2210735,Business Administration,South Dakota,0,1st,0
8484446,Agriculture,Kansas,0,3rd,0
7013690,Electrical Engineering,Colorado,0,1st,1
7577579,Education,Michigan,27847,1st,0
5327696,Medicine,Indiana,11812,3rd,0
9349507,Dance,Missouri,0,4th+,1
1394278,Art History,Kentucky,5781,4th+,1
8914062,Communication,Texas,23090,4th+,0
1577551,Chemical Engineering,Indiana,14540,4th+,0
1609710,Music,New York,20832,2nd,1
7607579,Fine Arts,Ohio,11455,4th+,1
2949572,Architecture,Missouri,0,1st,1
5028620,Health Science,Maine,16910,1st,0
9121644,Computer Engineering,South Dakota,10522,1st,1
6154434,Political Science,Arkansas,13330,3rd,0
5303176,Law,Ohio,28807,3rd,1
4449676,Business Administration,Kansas,0,3rd,1
7944483,Political Science,Mississippi,21785,2nd,0
4660457,Hospitality Management,Wisconsin,0,1st,1
7856334,Architecture,North Dakota,16890,2nd,0
1595351,Biochemistry,Nebraska,24453,3rd,0
9925907,Marketing,West Virginia,25534,2nd,0
1999504,Pharmacy,Indiana,19366,3rd,1
9493577,Computer Engineering,Mississippi,13884,4th+,0
9057770,Information Technology,Iowa,9017,2nd,0
5501447,Forestry,Nebraska,21719,2nd,0
9467491,Chemistry,Kentucky,15141,4th+,0
9777041,Dentistry,Iowa,0,1st,1
7298386,Art History,Kansas,0,4th+,1
5802781,Electrical Engineering,North Carolina,0,3rd,1
3690566,Nursing,Vermont,25113,2nd,0
7879579,Geology,California,964,4th+,1
6102685,Computer Engineering,Washington,7496,3rd,1
8559784,Industrial Engineering,Vermont,0,2nd,1
6352592,Anthropology,Washington,30042,2nd,0
4655409,English,Washington,19482,3rd,0
3888814,Anthropology,New York,17917,2nd,0
9112160,Zoology,West Virginia,18432,2nd,0
3858294,Civil Engineering,Mississippi,16966,3rd,1
9612329,Criminal Justice,Maine,17605,3rd,0
3957221,Software Engineering,Wisconsin,0,2nd,1
3035248,Civil Engineering,Iowa,29946,1st,0
9333655,Industrial Engineering,Nebraska,16369,2nd,0
